subscription_id,user_id,plan_id,start_date,end_date,status,monthly_revenue
5017,3734,3,2025-08-10,2025-09-09,Cancelled,649.0
5018,3734,2,2025-09-21,,Active,499.0
5019,3735,3,2021-05-05,2023-01-25,Cancelled,649.0
5020,3736,1,2020-08-08,2022-03-01,Cancelled,199.0
5021,3736,1,2022-03-30,2024-01-19,Cancelled,199.0
5022,3737,3,2019-11-29,2020-06-26,Cancelled,649.0
5023,3738,2,2025-11-27,,Active,499.0
5024,3739,2,2022-04-25,2022-10-22,Cancelled,499.0
5025,3740,3,2023-04-02,2023-12-28,Cancelled,649.0
5026,3740,2,2024-02-05,2025-01-30,Cancelled,499.0
5027,3741,2,2021-01-18,,Active,499.0
5028,3742,1,2021-12-02,,Active,199.0
5029,3743,1,2022-01-07,2023-04-02,Cancelled,199.0
5030,3743,1,2023-05-12,2025-04-01,Cancelled,199.0
5031,3744,1,2023-05-12,2024-01-07,Cancelled,199.0
5032,3744,1,2024-02-25,2024-06-24,Cancelled,199.0
5033,3745,1,2020-04-24,2020-10-21,Cancelled,199.0
5034,3745,2,2020-10-30,2022-06-22,Cancelled,499.0
5035,3746,2,2024-11-16,2025-01-15,Cancelled,499.0
5036,3746,2,2025-02-08,2026-05-04,Cancelled,499.0
5037,3746,2,2026-06-11,,Active,499.0
5038,3747,1,2021-12-05,2023-10-26,Cancelled,199.0
5039,3747,2,2023-12-10,2024-10-05,Cancelled,499.0
5040,3748,2,2020-10-19,2020-12-18,Cancelled,499.0
5041,3748,3,2021-02-03,,Active,649.0
5042,3749,1,2019-02-10,2020-12-01,Cancelled,199.0
5043,3750,1,2019-10-06,,Active,199.0
5044,3751,3,2021-01-07,2021-03-08,Cancelled,649.0
5045,3752,2,2024-06-30,2024-11-27,Cancelled,499.0
5046,3753,1,2025-05-29,2025-09-26,Cancelled,199.0
5047,3753,3,2025-11-08,,Active,649.0
5048,3754,3,2026-02-20,,Active,649.0
5049,3755,1,2021-03-26,2022-11-16,Cancelled,199.0
5050,3756,3,2023-10-11,2024-11-04,Cancelled,649.0
5051,3757,1,2021-01-04,2021-11-30,Cancelled,199.0
5052,3758,2,2020-01-26,2020-09-22,Cancelled,499.0
5053,3758,2,2020-10-02,2022-06-24,Cancelled,499.0
5054,3758,1,2022-06-29,,Active,199.0
5055,3759,1,2023-01-26,2024-08-18,Cancelled,199.0
5056,3759,1,2024-10-14,2025-08-10,Cancelled,199.0
5057,3760,2,2023-10-28,2023-12-27,Cancelled,499.0
5058,3761,2,2024-09-14,,Active,499.0
5059,3762,3,2019-11-16,,Active,649.0
5060,3763,2,2024-08-07,2025-10-31,Cancelled,499.0
5061,3764,3,2021-04-11,2022-06-05,Cancelled,649.0
5062,3765,3,2021-02-01,,Active,649.0
5063,3766,1,2019-03-28,,Active,199.0
5064,3767,2,2020-07-13,2022-03-05,Cancelled,499.0
5065,3767,1,2022-04-01,2024-01-21,Cancelled,199.0
5066,3767,2,2024-02-15,,Active,499.0
5067,3768,1,2022-08-27,,Active,199.0
5068,3769,1,2020-06-01,2021-08-25,Cancelled,199.0
5069,3769,3,2021-09-10,2021-12-09,Cancelled,649.0
5070,3769,1,2021-12-27,,Active,199.0
5071,3770,2,2021-05-29,2022-12-20,Cancelled,499.0
5072,3770,3,2022-12-28,,Active,649.0
5073,3771,1,2022-12-22,2024-02-15,Cancelled,199.0
5074,3772,2,2019-09-25,2020-05-22,Cancelled,499.0
5075,3773,1,2025-07-24,,Active,199.0
5076,3774,1,2021-04-26,2022-02-20,Cancelled,199.0
5077,3775,3,2024-09-09,2025-11-03,Cancelled,649.0
5078,3775,1,2025-11-18,,Active,199.0
5079,3776,2,2023-11-09,,Active,499.0
5080,3777,2,2024-08-19,,Active,499.0
5081,3778,2,2021-03-02,2022-11-22,Cancelled,499.0
5082,3778,1,2022-12-08,2024-05-01,Cancelled,199.0
5083,3779,2,2020-04-16,2020-06-15,Cancelled,499.0
5084,3779,1,2020-07-29,,Active,199.0
5085,3780,1,2020-01-27,,Active,199.0
5086,3781,3,2020-09-20,2020-10-20,Cancelled,649.0
5087,3781,3,2020-11-21,2021-01-20,Cancelled,649.0
5088,3782,2,2023-01-31,2023-10-28,Cancelled,499.0
5089,3782,2,2023-12-12,2025-11-01,Cancelled,499.0
5090,3783,2,2023-09-06,2023-10-06,Cancelled,499.0
5091,3783,2,2023-10-19,2024-11-12,Cancelled,499.0
5092,3784,3,2024-08-24,,Active,649.0
5093,3785,1,2026-03-23,,Active,199.0
5094,3786,1,2025-03-22,2025-07-20,Cancelled,199.0
5095,3786,2,2025-09-15,2026-05-13,Cancelled,499.0
5096,3786,2,2026-07-01,,Active,499.0
5097,3787,3,2021-09-04,2022-02-01,Cancelled,649.0
5098,3787,1,2022-04-01,,Active,199.0
5099,3788,2,2022-07-16,2022-09-14,Cancelled,499.0
5100,3788,2,2022-10-29,2023-09-24,Cancelled,499.0
5101,3789,1,2026-02-27,,Active,199.0
5102,3790,3,2024-04-30,,Active,649.0
5103,3791,1,2022-02-15,2024-01-06,Cancelled,199.0
5104,3791,1,2024-01-12,2024-04-11,Cancelled,199.0
5105,3792,2,2025-03-31,2025-05-30,Cancelled,499.0
5106,3792,3,2025-06-07,,Active,649.0
5107,3793,1,2020-01-08,2020-06-06,Cancelled,199.0
5108,3793,2,2020-06-30,,Active,499.0
5109,3794,3,2024-01-17,2024-08-14,Cancelled,649.0
5110,3795,3,2026-02-10,,Active,649.0
5111,3796,1,2022-12-14,,Active,199.0
5112,3797,3,2023-08-06,2023-11-04,Cancelled,649.0
5113,3797,2,2023-12-12,2024-04-10,Cancelled,499.0
5114,3797,1,2024-04-27,,Active,199.0
5115,3798,2,2019-06-14,2019-12-11,Cancelled,499.0
5116,3798,1,2020-02-05,,Active,199.0
5117,3799,1,2023-07-15,2025-04-05,Cancelled,199.0
5118,3800,1,2021-03-05,2021-06-03,Cancelled,199.0
5119,3801,2,2026-06-15,,Active,499.0
5120,3802,3,2021-05-25,,Active,649.0
5121,3803,3,2021-05-09,,Active,649.0
5122,3804,2,2021-12-17,2023-07-10,Cancelled,499.0
5123,3804,3,2023-08-18,2024-09-11,Cancelled,649.0
5124,3805,2,2024-03-23,2025-03-18,Cancelled,499.0
5125,3806,1,2026-02-16,,Active,199.0
5126,3807,1,2021-08-06,2023-06-27,Cancelled,199.0
5127,3807,3,2023-07-05,2025-03-26,Cancelled,649.0
5128,3808,2,2020-07-25,2021-09-18,Cancelled,499.0
5129,3809,2,2024-09-24,2025-06-21,Cancelled,499.0
5130,3810,2,2023-01-22,,Active,499.0
5131,3811,1,2022-05-30,2024-01-20,Cancelled,199.0
5132,3811,2,2024-01-25,2025-06-18,Cancelled,499.0
5133,3812,3,2026-06-06,,Active,649.0
5134,3813,2,2022-09-18,,Active,499.0
5135,3814,3,2023-08-22,2024-11-14,Cancelled,649.0
5136,3815,3,2026-05-11,,Active,649.0
5137,3816,2,2020-07-25,2021-05-21,Cancelled,499.0
5138,3817,1,2025-10-07,2026-04-05,Cancelled,199.0
5139,3817,2,2026-04-10,,Active,499.0
5140,3818,2,2026-03-14,2026-04-13,Cancelled,499.0
5141,3818,2,2026-06-03,,Active,499.0
5142,3819,2,2022-07-12,,Active,499.0
5143,3820,3,2021-07-09,,Active,649.0
5144,3821,1,2020-03-20,2021-10-11,Cancelled,199.0
5145,3822,1,2019-05-12,2020-05-06,Cancelled,199.0
5146,3822,2,2020-05-13,2020-10-10,Cancelled,499.0
5147,3823,2,2026-05-18,,Active,499.0
5148,3824,1,2022-03-27,2023-10-18,Cancelled,199.0
5149,3825,1,2024-01-03,,Active,199.0
5150,3826,1,2020-10-20,2022-03-14,Cancelled,199.0
5151,3826,2,2022-04-01,,Active,499.0
5152,3827,1,2021-06-05,2022-07-30,Cancelled,199.0
5153,3828,3,2025-02-20,,Active,649.0
5154,3829,3,2023-12-03,,Active,649.0
5155,3830,3,2020-08-25,,Active,649.0
5156,3831,1,2019-01-15,2019-04-15,Cancelled,199.0
5157,3831,2,2019-06-02,2019-07-02,Cancelled,499.0
5158,3832,3,2025-02-22,2025-12-19,Cancelled,649.0
5159,3832,1,2026-02-03,,Active,199.0
5160,3833,3,2019-08-08,,Active,649.0
5161,3834,1,2019-04-10,2021-01-29,Cancelled,199.0
5162,3835,2,2021-04-02,2021-06-01,Cancelled,499.0
5163,3835,1,2021-07-20,2022-10-13,Cancelled,199.0
5164,3836,2,2025-12-19,,Active,499.0
5165,3837,1,2023-10-31,2024-11-24,Cancelled,199.0
5166,3838,2,2019-04-26,2020-01-21,Cancelled,499.0
5167,3839,1,2025-11-15,,Active,199.0
5168,3840,2,2026-01-13,2026-03-14,Cancelled,499.0
5169,3841,3,2024-03-22,2025-09-13,Cancelled,649.0
5170,3841,2,2025-10-06,2026-01-04,Cancelled,499.0
5171,3841,2,2026-02-24,,Active,499.0
5172,3842,2,2019-07-21,,Active,499.0
5173,3843,1,2019-02-09,2020-11-30,Cancelled,199.0
5174,3844,3,2025-07-17,2026-04-13,Cancelled,649.0
5175,3844,3,2026-05-21,2026-06-20,Cancelled,649.0
5176,3844,1,2026-08-05,,Active,199.0
5177,3845,1,2025-03-02,2026-05-26,Cancelled,199.0
5178,3846,2,2025-03-26,2025-11-21,Cancelled,499.0
5179,3847,1,2022-08-25,2023-05-22,Cancelled,199.0
5180,3847,3,2023-06-30,2023-10-28,Cancelled,649.0
5181,3847,3,2023-10-29,,Active,649.0
5182,3848,1,2023-06-16,2023-09-14,Cancelled,199.0
5183,3848,3,2023-09-24,2025-05-16,Cancelled,649.0
5184,3849,2,2020-04-19,,Active,499.0
5185,3850,2,2019-04-09,,Active,499.0
5186,3851,2,2020-08-28,2022-07-19,Cancelled,499.0
5187,3852,1,2023-08-28,2024-02-24,Cancelled,199.0
5188,3853,3,2022-01-05,2022-09-02,Cancelled,649.0
5189,3853,3,2022-10-08,2023-03-07,Cancelled,649.0
5190,3854,3,2023-08-19,2024-09-12,Cancelled,649.0
5191,3855,3,2022-04-21,,Active,649.0
5192,3856,3,2023-03-06,,Active,649.0
5193,3857,2,2026-02-17,,Active,499.0
5194,3858,3,2023-09-26,2023-10-26,Cancelled,649.0
5195,3859,2,2026-02-25,,Active,499.0
5196,3860,2,2026-04-04,,Active,499.0
5197,3861,3,2023-08-19,2025-07-09,Cancelled,649.0
5198,3861,2,2025-07-23,,Active,499.0
5199,3862,3,2026-06-18,,Active,649.0
5200,3863,3,2020-11-12,,Active,649.0
5201,3864,3,2022-11-26,2023-06-24,Cancelled,649.0
5202,3865,2,2019-07-24,,Active,499.0
5203,3866,2,2019-09-09,,Active,499.0
5204,3867,2,2019-12-29,2020-03-28,Cancelled,499.0
5205,3868,2,2020-01-02,2021-08-24,Cancelled,499.0
5206,3869,3,2022-01-28,,Active,649.0
5207,3870,2,2024-05-26,2025-02-20,Cancelled,499.0
5208,3870,3,2025-04-01,2026-05-26,Cancelled,649.0
5209,3870,2,2026-06-15,,Active,499.0
5210,3871,1,2026-05-23,,Active,199.0
5211,3872,1,2026-05-12,,Active,199.0
5212,3873,3,2020-05-04,,Active,649.0
5213,3874,3,2022-04-08,2022-11-04,Cancelled,649.0
5214,3875,1,2022-03-27,2023-01-21,Cancelled,199.0
5215,3876,2,2019-09-26,,Active,499.0
5216,3877,3,2019-04-19,2019-09-16,Cancelled,649.0
5217,3878,1,2021-08-24,2023-01-16,Cancelled,199.0
5218,3879,2,2025-06-03,2026-05-29,Cancelled,499.0
5219,3880,2,2021-11-20,2023-09-11,Cancelled,499.0
5220,3881,2,2021-11-15,,Active,499.0
5221,3882,1,2026-06-21,,Active,199.0
5222,3883,1,2021-10-30,2022-04-28,Cancelled,199.0
5223,3883,3,2022-06-07,2024-03-28,Cancelled,649.0
5224,3883,2,2024-04-10,,Active,499.0
5225,3884,1,2024-02-23,,Active,199.0
5226,3885,3,2026-05-11,,Active,649.0
5227,3886,3,2019-11-19,2021-08-10,Cancelled,649.0
5228,3886,2,2021-08-17,2022-06-13,Cancelled,499.0
5229,3887,2,2022-10-30,2023-12-24,Cancelled,499.0
5230,3887,2,2024-01-10,2024-06-08,Cancelled,499.0
5231,3888,1,2021-07-11,,Active,199.0
5232,3889,2,2019-11-22,2021-07-14,Cancelled,499.0
5233,3889,2,2021-08-20,2022-07-16,Cancelled,499.0
5234,3890,3,2019-05-13,2019-11-09,Cancelled,649.0
5235,3891,3,2023-11-09,2025-07-01,Cancelled,649.0
5236,3891,2,2025-07-09,2025-10-07,Cancelled,499.0
5237,3892,1,2023-11-24,2024-02-22,Cancelled,199.0
5238,3892,2,2024-04-13,2026-03-04,Cancelled,499.0
5239,3893,3,2023-03-19,2023-06-17,Cancelled,649.0
5240,3893,2,2023-06-18,2024-05-13,Cancelled,499.0
5241,3893,1,2024-06-13,2025-07-08,Cancelled,199.0
5242,3894,2,2024-01-16,2025-03-11,Cancelled,499.0
5243,3895,2,2024-05-22,2025-05-17,Cancelled,499.0
5244,3895,3,2025-05-18,2026-05-13,Cancelled,649.0
5245,3895,1,2026-05-20,2026-06-19,Cancelled,199.0
5246,3896,2,2019-06-07,2020-11-28,Cancelled,499.0
5247,3897,1,2019-04-04,2020-01-29,Cancelled,199.0
5248,3897,3,2020-02-26,2021-08-19,Cancelled,649.0
5249,3898,3,2021-07-07,2022-04-03,Cancelled,649.0
5250,3898,1,2022-04-28,2023-01-23,Cancelled,199.0
5251,3899,2,2023-04-06,,Active,499.0
5252,3900,2,2025-10-07,,Active,499.0
5253,3901,1,2026-05-06,,Active,199.0
5254,3902,1,2025-03-13,2026-01-07,Cancelled,199.0
5255,3903,2,2021-03-08,2021-06-06,Cancelled,499.0
5256,3903,2,2021-07-29,,Active,499.0
5257,3904,1,2023-04-22,2023-07-21,Cancelled,199.0
5258,3904,1,2023-08-27,,Active,199.0
5259,3905,2,2019-11-14,2019-12-14,Cancelled,499.0
5260,3906,1,2022-08-19,2023-10-13,Cancelled,199.0
5261,3906,1,2023-10-15,2025-03-08,Cancelled,199.0
5262,3907,2,2019-09-28,2020-12-21,Cancelled,499.0
5263,3908,3,2026-06-11,,Active,649.0
5264,3909,2,2022-05-20,2023-08-13,Cancelled,499.0
5265,3909,3,2023-10-06,2025-08-26,Cancelled,649.0
5266,3910,2,2024-05-31,,Active,499.0
5267,3911,2,2019-10-12,2020-07-08,Cancelled,499.0
5268,3912,2,2026-02-21,2026-05-22,Cancelled,499.0
5269,3912,1,2026-05-26,,Active,199.0
5270,3913,3,2022-12-05,2024-03-29,Cancelled,649.0
5271,3914,2,2019-07-16,2021-05-06,Cancelled,499.0
5272,3914,2,2021-06-02,2022-04-28,Cancelled,499.0
5273,3915,1,2021-10-06,2023-01-29,Cancelled,199.0
5274,3916,2,2020-08-03,2020-09-02,Cancelled,499.0
5275,3916,3,2020-10-17,2020-12-16,Cancelled,649.0
5276,3917,2,2019-07-08,2020-01-04,Cancelled,499.0
5277,3917,2,2020-02-14,2020-04-14,Cancelled,499.0
5278,3918,2,2019-03-27,2019-09-23,Cancelled,499.0
5279,3918,3,2019-09-28,2021-02-19,Cancelled,649.0
5280,3919,1,2024-05-04,2024-07-03,Cancelled,199.0
5281,3920,3,2025-07-04,2025-08-03,Cancelled,649.0
5282,3920,2,2025-08-20,2026-05-17,Cancelled,499.0
5283,3921,3,2023-12-13,2025-04-06,Cancelled,649.0
5284,3922,1,2024-03-15,,Active,199.0
5285,3923,3,2019-04-13,2019-05-13,Cancelled,649.0
5286,3923,3,2019-07-09,2020-04-04,Cancelled,649.0
5287,3924,2,2020-05-01,,Active,499.0
5288,3925,3,2019-04-04,2020-06-27,Cancelled,649.0
5289,3926,3,2026-04-21,,Active,649.0
5290,3927,2,2024-07-13,2026-02-03,Cancelled,499.0
5291,3928,3,2026-03-01,,Active,649.0
5292,3929,3,2025-10-13,2026-03-12,Cancelled,649.0
5293,3930,1,2020-09-06,2021-07-03,Cancelled,199.0
5294,3931,1,2022-11-01,,Active,199.0
5295,3932,2,2023-11-07,2024-11-01,Cancelled,499.0
5296,3932,3,2024-11-16,,Active,649.0
5297,3933,3,2024-07-23,,Active,649.0
5298,3934,1,2024-01-04,2025-09-25,Cancelled,199.0
5299,3935,1,2022-05-25,2023-10-17,Cancelled,199.0
5300,3936,3,2019-01-11,2020-02-05,Cancelled,649.0
5301,3937,2,2026-01-14,,Active,499.0
5302,3938,3,2024-02-29,,Active,649.0
5303,3939,3,2025-04-08,2025-11-04,Cancelled,649.0
5304,3939,2,2025-12-05,2026-06-03,Cancelled,499.0
5305,3939,2,2026-07-12,,Active,499.0
5306,3940,1,2020-08-29,2022-06-20,Cancelled,199.0
5307,3940,3,2022-07-12,2023-04-08,Cancelled,649.0
5308,3941,2,2019-10-19,2020-12-12,Cancelled,499.0
5309,3941,3,2021-01-02,2022-07-26,Cancelled,649.0
5310,3942,2,2025-10-03,2026-05-01,Cancelled,499.0
5311,3942,2,2026-06-19,,Active,499.0
5312,3943,3,2025-01-15,2025-04-15,Cancelled,649.0
5313,3943,1,2025-05-28,2026-01-23,Cancelled,199.0
5314,3944,3,2025-04-14,2025-05-14,Cancelled,649.0
5315,3944,2,2025-06-10,,Active,499.0
5316,3945,2,2022-04-20,2023-01-15,Cancelled,499.0
5317,3946,3,2025-10-14,,Active,649.0
5318,3947,2,2020-09-05,,Active,499.0
5319,3948,2,2024-09-05,,Active,499.0
5320,3949,1,2022-09-15,,Active,199.0
5321,3950,2,2020-03-27,2020-05-26,Cancelled,499.0
5322,3950,2,2020-06-30,2021-02-25,Cancelled,499.0
5323,3950,2,2021-04-05,2021-12-31,Cancelled,499.0
5324,3951,1,2024-05-18,2026-03-09,Cancelled,199.0
5325,3951,1,2026-03-27,,Active,199.0
5326,3952,2,2021-09-14,,Active,499.0
5327,3953,1,2020-03-10,2020-06-08,Cancelled,199.0
5328,3953,2,2020-07-20,2021-03-17,Cancelled,499.0
5329,3954,3,2024-04-25,2024-08-23,Cancelled,649.0
5330,3955,3,2024-10-14,,Active,649.0
5331,3956,1,2021-06-04,,Active,199.0
5332,3957,3,2026-04-01,,Active,649.0
5333,3958,1,2024-04-28,,Active,199.0
5334,3959,2,2019-03-03,2020-12-22,Cancelled,499.0
5335,3960,2,2021-07-09,2022-10-02,Cancelled,499.0
5336,3961,1,2026-04-21,2026-06-20,Cancelled,199.0
5337,3962,2,2020-05-01,2021-02-25,Cancelled,499.0
5338,3963,2,2026-02-23,,Active,499.0
5339,3964,2,2022-11-19,,Active,499.0
5340,3965,2,2024-01-23,,Active,499.0
5341,3966,3,2024-02-22,2025-11-13,Cancelled,649.0
5342,3966,1,2025-11-18,,Active,199.0
5343,3967,2,2022-11-02,,Active,499.0
5344,3968,1,2022-11-17,,Active,199.0
5345,3969,1,2023-04-03,2025-01-22,Cancelled,199.0
5346,3969,1,2025-01-31,2025-12-27,Cancelled,199.0
5347,3970,2,2023-10-24,2023-12-23,Cancelled,499.0
5348,3971,2,2024-07-12,2026-04-03,Cancelled,499.0
5349,3972,2,2022-04-14,2023-06-08,Cancelled,499.0
5350,3973,1,2022-04-07,,Active,199.0
5351,3974,1,2024-11-01,2025-05-30,Cancelled,199.0
5352,3974,2,2025-07-16,,Active,499.0
5353,3975,1,2024-09-04,,Active,199.0
5354,3976,3,2023-11-15,2025-05-08,Cancelled,649.0
5355,3976,2,2025-05-24,,Active,499.0
5356,3977,3,2022-06-16,2023-11-08,Cancelled,649.0
5357,3978,1,2023-04-23,2024-11-13,Cancelled,199.0
5358,3978,2,2024-12-13,2025-01-12,Cancelled,499.0
5359,3978,2,2025-03-12,,Active,499.0
5360,3979,1,2023-04-13,2023-05-13,Cancelled,199.0
5361,3980,3,2022-04-07,,Active,649.0
5362,3981,3,2020-05-03,2021-02-27,Cancelled,649.0
5363,3982,2,2023-01-06,,Active,499.0
5364,3983,1,2022-04-27,2023-07-21,Cancelled,199.0
5365,3983,2,2023-07-29,2025-05-19,Cancelled,499.0
5366,3984,2,2019-05-20,2020-10-11,Cancelled,499.0
5367,3985,3,2026-03-01,,Active,649.0
5368,3986,3,2023-12-31,2025-03-25,Cancelled,649.0
5369,3987,2,2019-11-08,,Active,499.0
5370,3988,2,2020-07-13,2020-10-11,Cancelled,499.0
5371,3989,1,2023-04-14,2024-04-08,Cancelled,199.0
5372,3990,3,2025-06-13,,Active,649.0
5373,3991,1,2022-08-21,,Active,199.0
5374,3992,2,2025-02-02,,Active,499.0
5375,3993,1,2019-12-17,2021-03-11,Cancelled,199.0
5376,3994,2,2022-12-16,2023-02-14,Cancelled,499.0
5377,3995,3,2025-03-15,,Active,649.0
5378,3996,3,2025-05-08,,Active,649.0
5379,3997,3,2020-10-19,2022-06-11,Cancelled,649.0
5380,3997,3,2022-07-30,,Active,649.0
5381,3998,2,2024-01-11,2024-03-11,Cancelled,499.0
5382,3999,1,2019-04-19,2019-06-18,Cancelled,199.0
5383,3999,1,2019-07-15,2020-02-10,Cancelled,199.0
5384,4000,1,2020-01-22,2021-11-12,Cancelled,199.0
5385,4001,3,2025-09-30,,Active,649.0
5386,4002,2,2024-07-21,2025-10-14,Cancelled,499.0
5387,4003,3,2020-07-20,2020-10-18,Cancelled,649.0
5388,4004,1,2026-06-19,,Active,199.0
5389,4005,2,2026-06-10,,Active,499.0
5390,4006,2,2019-04-23,2020-05-17,Cancelled,499.0
5391,4007,1,2019-03-12,2019-05-11,Cancelled,199.0
5392,4008,1,2020-11-01,,Active,199.0
5393,4009,1,2024-12-13,2025-10-09,Cancelled,199.0
5394,4010,1,2023-06-25,2025-03-16,Cancelled,199.0
5395,4011,2,2022-11-04,,Active,499.0
5396,4012,1,2022-02-10,,Active,199.0
5397,4013,3,2022-08-06,2022-11-04,Cancelled,649.0
5398,4013,2,2022-12-22,2024-03-16,Cancelled,499.0
5399,4013,3,2024-04-06,2025-07-30,Cancelled,649.0
5400,4014,1,2023-10-12,,Active,199.0
5401,4015,1,2019-06-24,2020-09-16,Cancelled,199.0
5402,4016,2,2023-05-25,2023-06-24,Cancelled,499.0
5403,4017,3,2020-08-27,2021-11-20,Cancelled,649.0
5404,4018,3,2024-11-27,2026-04-21,Cancelled,649.0
5405,4019,3,2020-06-19,2022-05-10,Cancelled,649.0
5406,4020,1,2019-07-14,,Active,199.0
5407,4021,3,2022-04-05,2022-10-02,Cancelled,649.0
5408,4022,2,2022-04-21,2023-07-15,Cancelled,499.0
5409,4022,2,2023-08-24,2024-11-16,Cancelled,499.0
5410,4023,2,2022-11-20,,Active,499.0
5411,4024,3,2025-06-12,,Active,649.0
5412,4025,3,2024-03-31,2024-11-26,Cancelled,649.0
5413,4026,3,2021-09-20,,Active,649.0
5414,4027,1,2024-06-12,2024-07-12,Cancelled,199.0
5415,4027,1,2024-08-08,2026-04-30,Cancelled,199.0
5416,4027,3,2026-05-11,,Active,649.0
5417,4028,2,2022-10-11,2023-04-09,Cancelled,499.0
5418,4028,2,2023-05-28,2024-04-22,Cancelled,499.0
5419,4029,1,2020-09-04,2021-07-01,Cancelled,199.0
5420,4030,2,2019-03-01,2020-09-21,Cancelled,499.0
5421,4031,3,2019-01-11,2020-11-01,Cancelled,649.0
5422,4031,2,2020-12-10,2022-01-04,Cancelled,499.0
5423,4032,2,2020-09-05,2022-03-29,Cancelled,499.0
5424,4033,2,2025-02-20,2025-05-21,Cancelled,499.0
5425,4034,1,2022-06-23,2023-10-16,Cancelled,199.0
5426,4034,3,2023-12-02,2025-08-23,Cancelled,649.0
5427,4034,2,2025-10-06,,Active,499.0
5428,4035,1,2022-05-21,2023-09-13,Cancelled,199.0
5429,4035,2,2023-11-05,2025-06-27,Cancelled,499.0
5430,4036,2,2021-12-28,2023-11-18,Cancelled,499.0
5431,4036,2,2024-01-10,,Active,499.0
5432,4037,1,2020-12-01,2021-07-29,Cancelled,199.0
5433,4038,1,2024-05-10,,Active,199.0
5434,4039,2,2019-02-04,2019-03-06,Cancelled,499.0
5435,4040,3,2023-08-03,,Active,649.0
5436,4041,2,2026-01-09,,Active,499.0
5437,4042,2,2025-08-07,,Active,499.0
5438,4043,3,2021-10-08,2021-12-07,Cancelled,649.0
5439,4043,2,2022-01-19,2022-12-15,Cancelled,499.0
5440,4043,1,2023-01-27,,Active,199.0
5441,4044,2,2025-05-29,2026-06-23,Cancelled,499.0
5442,4045,2,2020-10-12,2021-02-09,Cancelled,499.0
5443,4046,1,2020-10-22,,Active,199.0
5444,4047,3,2021-07-29,,Active,649.0
5445,4048,3,2019-02-18,2020-05-13,Cancelled,649.0
5446,4048,3,2020-05-27,2020-12-23,Cancelled,649.0
5447,4049,3,2020-12-28,,Active,649.0
5448,4050,1,2025-05-28,,Active,199.0
5449,4051,1,2024-09-18,,Active,199.0
5450,4052,1,2021-06-20,2023-01-11,Cancelled,199.0
5451,4053,2,2021-05-05,,Active,499.0
5452,4054,2,2021-08-08,,Active,499.0
5453,4055,2,2019-11-22,2021-05-15,Cancelled,499.0
5454,4056,3,2020-03-09,,Active,649.0
5455,4057,3,2026-06-11,,Active,649.0
5456,4058,3,2024-03-12,2026-01-01,Cancelled,649.0
5457,4058,3,2026-01-22,,Active,649.0
5458,4059,1,2024-01-30,,Active,199.0
5459,4060,1,2021-02-05,,Active,199.0
5460,4061,1,2025-06-01,,Active,199.0
5461,4062,2,2020-04-28,2020-09-25,Cancelled,499.0
5462,4063,1,2026-04-06,,Active,199.0
5463,4064,3,2022-10-10,2023-02-07,Cancelled,649.0
5464,4065,3,2021-06-24,2022-10-17,Cancelled,649.0
5465,4066,2,2024-08-16,2026-06-07,Cancelled,499.0
5466,4067,3,2022-02-16,2022-06-16,Cancelled,649.0
5467,4067,2,2022-08-14,2024-01-06,Cancelled,499.0
5468,4068,3,2021-01-08,,Active,649.0
5469,4069,2,2024-02-15,,Active,499.0
5470,4070,2,2024-05-30,,Active,499.0
5471,4071,2,2023-07-10,,Active,499.0
5472,4072,2,2022-06-18,2023-12-10,Cancelled,499.0
5473,4073,2,2021-06-19,,Active,499.0
5474,4074,3,2022-01-10,2022-11-06,Cancelled,649.0
5475,4074,2,2023-01-04,2024-01-29,Cancelled,499.0
5476,4074,3,2024-02-03,2024-10-30,Cancelled,649.0
5477,4075,1,2025-07-22,,Active,199.0
5478,4076,2,2021-09-11,,Active,499.0
5479,4077,2,2026-04-02,,Active,499.0
5480,4078,2,2020-02-03,2021-07-27,Cancelled,499.0
5481,4079,3,2020-03-21,2020-10-17,Cancelled,649.0
5482,4080,3,2021-06-29,,Active,649.0
5483,4081,2,2019-01-09,2019-06-08,Cancelled,499.0
5484,4082,1,2025-08-04,,Active,199.0
5485,4083,1,2021-07-21,2023-05-12,Cancelled,199.0
5486,4083,2,2023-07-10,2024-03-06,Cancelled,499.0
5487,4084,2,2019-10-07,,Active,499.0
5488,4085,3,2023-08-21,,Active,649.0
5489,4086,2,2026-03-08,,Active,499.0
5490,4087,1,2026-06-13,,Active,199.0
5491,4088,2,2019-10-22,,Active,499.0
5492,4089,3,2024-12-10,2026-05-04,Cancelled,649.0
5493,4089,3,2026-05-12,,Active,649.0
5494,4090,1,2021-09-18,2022-03-17,Cancelled,199.0
5495,4091,2,2025-04-08,2025-07-07,Cancelled,499.0
5496,4091,1,2025-07-08,,Active,199.0
5497,4092,3,2023-07-19,,Active,649.0
5498,4093,1,2024-06-26,,Active,199.0
5499,4094,1,2025-04-13,2025-09-10,Cancelled,199.0
5500,4095,3,2025-09-17,,Active,649.0
5501,4096,2,2020-01-29,2020-05-28,Cancelled,499.0
5502,4097,3,2024-06-04,,Active,649.0
5503,4098,1,2020-01-22,2021-02-15,Cancelled,199.0
5504,4099,1,2026-01-28,,Active,199.0
5505,4100,1,2023-09-17,2024-05-14,Cancelled,199.0
5506,4101,3,2020-06-11,2022-01-02,Cancelled,649.0
